Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF, LCOM2, MAXCC, R-R, NSUB, NSUP, NCO, FOUT, DIT, CCOM, COH, S-R, Superclass, MINC, EXT, INTR, MPC, HVOL, HIER, HLTH, SIX, TCC, NQU, F-IN, MOD, LMC
"StaticBucketMap$Node",5,0.17,1.40,21,0.23,8197.33,8,3,9,5,1,171.41,4,32,48.00,0.00,3,0.00,0,0,0,1,1,2,0.47,0.00,java.lang.Object,122.11,0,1,0,698.91,0,166,0.00,7,5,0,3,0
"StaticBucketMap$Node",5,0.17,1.60,20,0.24,9651.11,8,3,8,5,1,169.17,3,36,48.00,0.00,4,0.00,0,0,0,1,1,1,0.47,0.00,java.lang.Object,122.30,0,1,0,732.31,0,172,0.00,8,5,0,3,0
"StaticBucketMap$ValueIterator",1,0.00,1.00,3,0.02,127.59,1,0,9,1,0,136.39,0,5,2.00,1.00,1,0.50,0,1,0,0,2,0,0.00,0.00,org.apache.commons.collections.map.EntryIterator,136.39,0,0,0,47.86,1,16,0.00,1,1,0,1,0
"StaticBucketMap$ValueIterator",1,0.00,1.00,3,0.02,127.59,1,0,8,1,0,136.39,0,5,2.00,1.00,1,0.50,0,1,0,0,2,0,0.00,0.00,org.apache.commons.collections.EntryIterator,136.39,0,0,0,47.86,1,16,0.00,1,1,0,1,0
"StaticBucketMap$Values",3,0.00,1.00,7,0.04,383.91,3,0,8,3,1,140.45,0,11,2.00,3.00,1,0.50,0,1,1,1,2,0,0.00,0.00,java.util.AbstractCollection,140.45,0,0,0,120.92,0,39,0.00,3,2,0,1,2
"StaticBucketMap$Values",3,0.00,1.00,7,0.04,383.91,3,0,9,3,1,140.45,0,11,2.00,3.00,1,0.50,0,1,1,1,2,0,0.00,0.00,java.util.AbstractCollection,140.45,0,0,0,120.92,0,39,0.00,3,2,0,1,2
"StringStack",12,0.27,1.83,63,0.58,28876.92,13,1,3,12,1,71.37,90,103,8.00,0.00,5,0.00,0,0,2,0,1,14,0.75,0.00,java.lang.Object,117.09,0,1,0,1738.45,0,395,0.00,22,10,1,1,5
"StringValueTransformer",2,2.00,1.00,7,0.04,482.25,4,2,2,3,3,83.61,16,10,4.00,2.00,1,0.00,0,0,1,1,1,3,0.00,0.00,java.lang.Object,131.72,1,1,1,129.43,0,38,0.00,2,1,2,2,0
"SwitchClosure",4,0.17,3.00,52,0.62,32423.43,8,4,5,4,6,68.60,52,59,29.00,4.00,5,0.00,0,0,2,4,1,6,0.38,0.00,java.lang.Object,97.98,0,1,0,1846.39,0,362,0.00,12,2,2,1,0
"SwitchTransformer",4,0.22,3.00,50,0.61,32513.41,7,3,5,4,6,69.22,52,57,30.00,4.00,5,0.00,0,0,1,4,1,6,0.50,0.00,java.lang.Object,98.60,0,1,0,1816.81,0,357,0.00,12,3,2,1,0
"SynchronizedBag",8,0.00,1.00,22,0.17,2455.62,8,0,4,8,6,132.60,33,36,6.00,14.00,1,0.33,1,1,2,3,2,6,0.00,0.50,org.apache.commons.collections.collection.SynchronizedCollection,134.80,0,1,0,507.01,0,141,0.00,8,6,3,1,1
"SynchronizedBag$SynchronizedBagSet",1,0.00,1.00,3,0.02,84.08,1,0,4,1,1,138.05,4,5,0.00,1.00,1,0.67,0,2,1,1,3,2,0.00,0.00,org.apache.commons.collections.set.SynchronizedSet,137.82,0,0,0,46.04,0,16,0.00,1,0,0,0,0
"SynchronizedBuffer",6,0.00,1.00,15,0.09,1052.01,6,0,2,6,3,104.05,37,24,5.00,14.00,1,0.33,1,1,2,2,2,7,0.00,0.50,org.apache.commons.collections.collection.SynchronizedCollection,138.26,0,1,0,277.83,0,85,0.00,6,4,1,1,1
"SynchronizedCollection",19,0.36,1.16,64,0.45,7298.62,21,2,2,19,5,158.83,50,102,9.00,0.00,2,0.00,8,0,3,0,1,7,0.84,8.00,java.lang.Object,130.71,0,1,0,1336.39,0,360,0.00,22,16,5,1,0
"SynchronizedList",14,0.00,1.00,38,0.31,4488.50,14,0,4,14,3,130.95,59,61,8.00,10.00,1,0.50,0,1,3,1,2,11,0.00,0.00,org.apache.commons.collections.collection.SynchronizedCollection,134.86,0,1,0,917.23,0,252,0.00,14,11,2,1,1
"SynchronizedPriorityQueue",7,0.00,1.00,16,0.11,1450.14,8,1,1,7,1,95.76,50,24,5.00,0.00,1,0.00,0,0,3,1,1,8,1.00,0.00,java.lang.Object,139.14,0,1,0,323.38,0,96,0.00,7,4,0,2,0
"SynchronizedSet",4,0.00,1.00,9,0.06,567.69,4,0,2,4,3,90.69,36,14,5.00,6.00,1,0.33,1,1,2,1,2,6,0.00,0.50,org.apache.commons.collections.collection.SynchronizedCollection,140.69,0,1,0,167.13,0,53,0.00,4,2,2,1,0
"SynchronizedSortedBag",7,0.00,1.00,18,0.11,1339.58,7,0,3,7,5,124.46,33,30,4.00,15.00,1,0.67,0,2,2,3,3,6,0.00,0.00,org.apache.commons.collections.bag.SynchronizedBag,137.50,0,1,0,343.56,0,104,0.00,7,5,2,1,1
"SynchronizedSortedSet",10,0.00,1.00,30,0.23,4002.13,10,0,3,10,3,126.95,43,47,8.00,6.00,1,0.50,0,1,2,1,2,13,0.00,0.00,org.apache.commons.collections.collection.SynchronizedCollection,132.48,0,1,0,691.35,0,188,0.00,10,8,2,1,1
"TestAbstractLinkedList",7,0.00,2.86,114,1.38,60833.05,7,0,1,7,4,131.54,15,136,13.00,7.00,5,0.40,2,2,7,2,3,7,0.00,0.67,org.apache.commons.collections.list.AbstractTestList,94.12,0,0,0,4133.65,5,802,0.00,20,0,2,2,1
"TestAbstractOrderedBidiMapDecorator",7,0.00,1.00,15,0.08,686.32,7,0,6,7,4,191.25,5,24,5.00,7.00,1,0.75,0,3,1,3,4,1,0.00,0.00,org.apache.commons.collections.bidimap.AbstractTestOrderedBidiMap,142.74,0,0,0,225.20,0,72,0.09,7,6,1,1,0
"TestAbstractOrderedBidiMapDecorator$TestOrderedBidiMap",3,1.00,1.33,11,0.07,1335.56,4,1,6,3,4,178.79,3,16,6.00,4.00,2,0.75,0,3,2,4,4,1,0.33,0.00,org.apache.commons.collections.bidimap.AbstractOrderedBidiMapDecorator,128.79,0,0,0,224.61,1,62,0.12,4,1,0,3,0
"TestAll",3,0.00,1.00,16,0.17,5602.37,3,0,3,3,7,145.31,8,20,13.00,3.00,1,0.50,0,1,2,7,2,1,0.00,0.00,junit.framework.TestCase,117.89,0,0,0,511.12,0,124,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,29,0.39,16796.17,3,0,3,3,20,138.43,7,33,14.00,3.00,1,0.50,0,1,2,20,2,1,0.00,0.00,junit.framework.TestCase,104.50,0,0,0,1158.39,0,241,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,16,0.17,5602.37,3,0,3,3,7,145.31,8,20,13.00,3.00,1,0.50,0,1,2,7,2,1,0.00,0.00,junit.framework.TestCase,117.89,0,0,0,511.12,0,124,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,43,0.65,30929.71,3,0,3,3,34,123.45,8,47,14.00,3.00,1,0.50,0,1,2,34,2,1,0.00,0.00,junit.framework.TestCase,96.03,0,0,0,1958.26,0,367,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,15,0.16,4867.65,3,0,3,3,6,153.34,7,19,12.00,3.00,1,0.50,0,1,2,6,2,1,0.00,0.00,junit.framework.TestCase,119.42,0,0,0,467.04,0,115,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,17,0.19,6361.33,3,0,3,3,8,143.89,8,21,13.00,3.00,1,0.50,0,1,2,8,2,1,0.00,0.00,junit.framework.TestCase,116.47,0,0,0,556.21,0,133,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,30,0.40,17748.83,3,0,3,3,21,131.18,8,34,14.00,3.00,1,0.50,0,1,2,21,2,1,0.00,0.00,junit.framework.TestCase,103.76,0,0,0,1212.62,0,250,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,14,0.14,4160.11,3,0,3,3,5,141.69,9,18,12.00,3.00,1,0.50,0,1,2,5,2,1,0.00,0.00,junit.framework.TestCase,121.07,0,0,0,424.05,0,106,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,13,0.13,3483.64,3,0,3,3,4,150.30,8,17,11.00,3.00,1,0.50,0,1,2,4,2,1,0.00,0.00,junit.framework.TestCase,122.88,0,0,0,382.23,0,97,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,17,0.19,6361.33,3,0,3,3,8,143.89,8,21,13.00,3.00,1,0.50,0,1,2,8,2,1,0.00,0.00,junit.framework.TestCase,116.47,0,0,0,556.21,0,133,0.00,3,1,0,1,0
"TestAll",3,0.00,1.00,18,0.20,7142.19,3,0,3,3,9,142.57,8,22,14.00,3.00,1,0.50,0,1,2,9,2,1,0.00,0.00,junit.framework.TestCase,115.15,0,0,0,602.25,0,142,0.00,3,1,0,1,0
"TestAllPackages",3,0.00,1.00,20,0.41,27259.40,3,0,3,3,0,142.79,7,24,28.00,3.00,1,0.50,0,1,2,0,2,1,0.00,0.00,junit.framework.TestCase,108.86,0,0,0,1241.73,0,268,0.00,3,1,0,1,0
"TestArrayIterator",8,0.86,1.50,38,0.35,8662.55,9,1,4,8,4,165.30,14,53,8.00,16.00,3,0.67,1,4,4,2,5,3,0.25,0.20,org.apache.commons.collections.iterators.AbstractTestIterator,121.52,0,0,0,1058.84,3,241,0.33,12,4,2,1,1
"TestArrayIterator2",12,0.73,2.00,78,0.85,36663.29,13,1,4,12,4,151.24,25,112,13.00,28.00,9,0.67,1,4,4,2,5,12,0.33,0.20,org.apache.commons.collections.iterators.AbstractTestIterator,112.77,0,0,0,2544.50,3,530,0.30,24,8,2,1,3
"TestArrayList",6,0.60,1.17,23,0.20,2577.82,7,1,4,6,3,176.79,8,32,6.00,6.00,2,0.33,3,2,5,1,3,3,0.50,1.00,org.apache.commons.collections.list.AbstractTestList,128.23,0,0,0,614.06,4,153,0.00,7,1,2,2,0
"TestArrayListIterator",8,0.00,1.75,43,0.48,13844.93,8,0,6,8,3,153.33,18,59,8.00,14.00,4,0.83,0,5,3,2,6,9,0.00,0.00,org.apache.commons.collections.iterators.TestArrayIterator,117.85,0,0,0,1448.37,3,293,0.33,14,5,1,1,2
"TestArrayListIterator2",8,0.00,1.00,17,0.13,1427.21,8,0,3,8,4,189.70,6,26,7.00,14.00,1,0.83,0,5,1,3,6,1,0.00,0.00,org.apache.commons.collections.iterators.TestArrayIterator2,140.83,0,0,0,386.06,0,112,0.31,8,7,1,1,1
"TestArrayStack",8,0.57,1.25,46,0.49,9714.49,9,1,3,8,4,168.09,8,67,8.00,8.00,3,0.75,0,3,6,3,4,4,0.50,0.00,org.apache.commons.collections.TestArrayList,118.09,0,0,0,1459.41,3,330,0.21,10,2,1,1,1
"TestBag",12,0.00,1.33,135,1.52,48664.66,12,0,4,12,3,145.62,22,158,10.00,12.00,4,0.50,2,3,10,3,4,9,0.00,0.50,org.apache.commons.collections.TestObject,103.07,0,0,0,4561.76,3,957,0.11,16,2,0,2,1
"TestBagUtils",12,0.18,2.33,86,0.96,22308.06,15,3,11,15,20,151.28,25,141,14.00,60.00,3,0.67,0,2,11,19,3,18,0.17,0.00,org.apache.commons.collections.BulkTest,112.81,3,0,3,2880.30,2,620,0.00,28,1,1,1,0
"TestBeanMap",18,0.94,1.11,68,0.85,14778.90,19,1,6,19,4,142.28,58,136,19.00,62.00,3,0.80,0,4,9,3,5,25,0.11,0.00,org.apache.commons.collections.map.AbstractTestMap,126.26,1,0,1,2540.52,4,559,0.54,20,9,1,1,3
"TestBeanMap$BeanWithProperties",20,0.00,1.00,51,0.25,1933.07,30,10,6,20,0,189.58,17,72,10.00,340.00,1,0.00,0,0,10,0,1,1,0.10,0.00,java.lang.Object,139.97,0,1,0,763.30,0,224,0.00,20,10,0,2,0
"TestBinaryHeap",15,0.00,2.73,180,2.13,112135.55,15,0,11,15,6,113.33,50,222,26.00,37.00,7,0.80,0,4,7,5,5,25,0.00,0.00,org.apache.commons.collections.collection.AbstractTestCollection,99.61,0,0,0,6393.79,7,1192,0.43,41,8,1,1,3
"TestBlockingBuffer",16,0.00,1.50,121,1.43,32063.14,16,0,10,16,5,70.61,110,148,20.00,16.00,2,0.75,0,3,14,4,4,59,0.00,0.00,org.apache.commons.collections.AbstractTestObject,111.88,0,0,0,4293.26,4,896,0.09,24,2,1,1,1
"TestBlockingBuffer$DelayedAdd",2,0.00,1.50,11,0.07,779.62,4,2,10,2,1,167.40,1,16,5.00,2.00,2,0.50,0,1,2,1,2,1,0.50,0.00,java.lang.Thread,122.64,0,0,0,223.16,0,59,0.00,3,0,0,2,0
"TestBlockingBuffer$DelayedAddAll",2,0.00,1.50,11,0.08,854.49,4,2,10,2,1,167.09,1,16,7.00,2.00,2,0.50,0,1,2,1,2,1,0.50,0.00,java.lang.Thread,122.32,0,0,0,244.55,0,63,0.00,3,0,0,2,0
"TestBlockingBuffer$MyBuffer",2,0.00,2.00,7,0.05,698.22,2,0,10,2,2,130.22,0,12,4.00,2.00,2,0.50,0,1,0,2,2,0,0.00,0.00,java.util.LinkedList,130.22,0,1,0,156.13,1,44,0.00,4,2,0,2,2
"TestBlockingBuffer$ReadThread",5,0.00,1.60,33,0.28,4570.91,10,5,10,5,2,116.74,0,45,5.00,8.00,4,0.50,0,1,5,2,2,0,0.20,0.00,java.lang.Thread,116.74,0,0,0,838.85,2,202,0.00,8,0,0,2,0
"TestBooleanComparator",15,0.00,2.00,108,1.28,54502.77,15,0,5,15,3,151.50,29,152,28.00,15.00,6,0.80,0,4,11,2,5,23,0.00,0.00,org.apache.commons.collections.comparators.AbstractTestComparator,110.52,0,0,0,3854.00,5,918,0.26,30,4,1,1,7
"TestBoundedFifoBuffer",12,0.00,1.50,55,0.43,7638.18,12,0,7,12,6,117.76,52,75,9.00,12.00,3,0.33,1,1,6,4,2,16,0.00,0.50,org.apache.commons.collections.AbstractTestCollection,123.91,0,0,0,1276.72,6,304,0.00,18,6,2,1,2
"TestBoundedFifoBuffer",12,0.00,1.50,55,0.43,7638.18,12,0,5,12,6,117.76,52,75,9.00,28.00,3,0.67,1,4,6,4,5,16,0.00,0.20,org.apache.commons.collections.collection.AbstractTestCollection,123.91,0,0,0,1276.72,6,304,0.38,18,6,2,1,2
"TestBoundedFifoBuffer2",8,0.00,1.25,34,0.32,4668.98,8,0,6,8,6,116.26,36,47,10.00,8.00,3,0.67,0,2,5,5,3,9,0.00,0.00,org.apache.commons.collections.buffer.TestBoundedFifoBuffer,125.49,0,0,0,966.32,6,239,0.00,10,3,1,1,0
"TestBoundedFifoBuffer2",8,0.00,1.25,34,0.32,4668.98,8,0,3,8,6,116.26,36,47,10.00,14.00,3,0.83,0,5,5,5,6,9,0.00,0.00,org.apache.commons.collections.TestBoundedFifoBuffer,125.49,0,0,0,966.32,6,239,0.21,10,3,1,1,0
"TestBufferUtils",5,0.00,1.40,18,0.36,8600.10,5,0,5,5,8,167.50,9,27,7.00,5.00,3,0.67,0,2,3,7,3,3,0.00,0.00,org.apache.commons.collections.BulkTest,124.45,0,0,0,1067.30,2,228,0.00,7,2,1,1,0
"TestBufferUtils$AbstractTestCollection",6,0.00,1.00,17,0.12,1613.27,6,0,5,6,2,134.77,0,24,6.00,6.00,1,0.00,0,0,0,2,1,0,0.00,0.00,java.lang.Object,134.77,0,0,0,358.99,1,96,0.00,6,6,0,1,0
"TestBufferUtils$Predicate",1,0.00,1.00,3,0.01,149.45,1,0,5,1,0,135.85,0,5,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,135.85,0,0,0,41.51,0,12,0.00,1,1,0,1,0
"TestBufferUtils$TestCollection",6,0.00,1.00,17,0.12,1613.27,6,0,3,6,2,134.77,0,24,6.00,6.00,1,0.00,0,0,0,2,1,0,0.00,0.00,java.lang.Object,134.77,0,0,0,358.99,1,96,0.00,6,6,0,1,0
"TestBufferUtils$TestPredicatedCollection",2,0.00,1.00,6,0.16,2847.92,2,0,3,2,4,128.14,0,8,5.00,2.00,1,0.00,0,0,0,4,1,0,0.00,0.00,java.lang.Object,128.14,0,0,0,481.46,1,102,0.00,2,2,0,1,0
"TestBufferUtils$TestPredicatedCollection$TestCollection",5,0.00,1.00,13,0.08,1003.30,5,0,3,5,1,137.16,0,19,4.00,5.00,1,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,137.16,0,0,0,247.20,3,69,0.00,5,5,0,1,1
"TestCaseInsensitiveMap",8,0.00,1.00,49,0.59,17294.16,8,0,6,8,4,155.03,16,59,10.00,8.00,1,0.67,0,2,5,3,3,5,0.00,0.00,org.apache.commons.collections.map.AbstractTestIterableMap,115.15,0,0,0,1781.11,2,377,0.00,8,3,1,1,1
"TestCircularFifoBuffer",13,0.00,1.46,73,0.64,16303.81,13,0,9,13,6,114.09,55,94,10.00,13.00,3,0.50,0,1,7,5,2,17,0.00,0.00,org.apache.commons.collections.AbstractTestCollection,118.31,0,0,0,1930.08,6,443,0.00,19,6,1,1,2
"TestClosureUtils",15,0.33,2.13,224,2.97,234095.12,18,3,9,17,7,115.68,44,267,25.00,28.00,6,0.50,0,1,14,6,2,26,0.02,0.00,junit.framework.TestCase,93.69,2,0,2,8903.09,4,1758,0.00,32,1,1,1,1
"TestClosureUtils$MockClosure",1,0.00,1.00,4,0.02,140.11,2,1,9,1,1,131.41,0,6,1.00,0.00,1,0.00,0,0,1,1,1,0,1.00,0.00,java.lang.Object,131.41,0,1,0,61.75,0,19,0.00,1,0,0,1,0
"TestClosureUtils$MockTransformer",1,0.00,1.00,5,0.02,251.39,2,1,9,1,1,125.79,0,7,2.00,0.00,1,0.00,0,0,0,1,1,0,1.00,0.00,java.lang.Object,125.79,0,1,0,71.71,0,22,0.00,1,1,0,1,0
"TestCollatingIterator",13,0.33,1.77,141,1.86,78441.13,17,4,6,13,4,151.25,10,151,17.00,0.00,3,0.80,0,4,10,3,5,32,0.56,0.00,org.apache.commons.collections.iterators.AbstractTestIterator,102.20,0,0,0,5573.58,5,1115,0.20,23,3,1,1,0
"TestCollection",36,0.04,2.94,520,5.99,310356.24,38,2,10,36,7,48.34,368,689,31.00,0.00,10,0.16,15,3,22,1,4,118,0.46,3.75,org.apache.commons.collections.TestObject,96.07,0,0,0,17959.47,3,3356,0.07,106,14,6,2,14
"TestCollectionUtils",24,0.07,1.00,265,3.85,186272.22,26,2,2,24,7,131.10,4,318,22.00,0.00,1,0.50,0,1,22,6,2,1,0.56,0.00,junit.framework.TestCase,101.23,0,0,0,11559.81,2,2442,0.00,24,2,1,1,0
"TestCollectionUtils$Predicate",1,0.00,1.00,3,0.02,188.21,1,0,2,1,0,135.06,0,5,2.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,135.06,0,0,0,53.77,0,15,0.00,1,1,0,1,0
"TestCollectionUtils$TestPredicatedCollection",2,0.00,1.00,6,0.16,2891.86,2,0,2,2,2,128.09,0,8,5.00,2.00,1,0.00,0,0,0,2,1,0,0.00,0.00,java.lang.Object,128.09,0,0,0,479.50,1,102,0.00,2,2,0,1,0
"TestCollectionUtils$TestPredicatedCollection$TestCollection",5,0.00,1.00,13,0.08,1003.30,5,0,2,5,0,137.16,0,19,4.00,5.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,137.16,0,0,0,247.20,3,69,0.00,5,5,0,1,1
"TestCollectionUtils$Transformer",1,0.00,1.00,3,0.02,217.94,1,0,2,1,0,134.56,0,5,6.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,134.56,0,0,0,51.89,0,15,0.00,1,1,0,1,0
"TestCollectionUtils$Transformer_0",1,0.00,1.00,3,0.01,161.90,1,0,2,1,0,135.57,0,5,4.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,135.57,0,0,0,44.97,0,13,0.00,1,1,0,1,0
"TestComparableComparator",4,0.00,1.00,15,0.13,2820.96,4,0,5,4,3,170.71,7,20,7.00,4.00,1,0.80,0,4,1,2,5,1,0.00,0.00,org.apache.commons.collections.comparators.AbstractTestComparator,126.93,0,0,0,376.38,0,98,0.21,4,3,1,1,0
"TestComparator",16,0.00,1.12,67,0.63,12393.40,16,0,8,16,1,169.44,27,95,10.00,16.00,3,0.30,6,3,9,1,4,8,0.00,1.50,org.apache.commons.collections.TestObject,124.79,0,0,0,1878.11,4,425,0.40,18,7,0,2,7
"TestComparatorChain",9,0.00,1.44,56,0.78,23839.00,9,0,6,9,4,163.43,11,70,19.00,9.00,3,0.80,0,4,6,3,5,6,0.00,0.00,org.apache.commons.collections.comparators.AbstractTestComparator,114.10,0,0,0,2330.60,2,503,0.19,13,3,1,1,0
"TestComparatorChain$ColumnComparator",4,0.17,1.75,19,0.17,4500.39,6,2,6,4,0,121.33,0,27,6.00,0.00,3,0.00,0,0,1,0,1,0,0.38,0.00,java.lang.Object,121.33,0,1,0,495.99,0,120,0.00,7,3,0,2,0
"TestComparatorChain$Comparator",1,0.00,3.00,8,0.07,2133.42,1,0,6,1,0,110.41,0,12,7.00,1.00,3,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,110.41,0,0,0,221.65,0,49,0.00,3,1,0,1,0
"TestComparatorChain$PseudoRow",4,0.33,2.00,29,0.27,8835.25,5,1,6,4,0,112.11,0,38,5.00,0.00,5,0.00,0,0,1,0,1,0,0.75,0.00,java.lang.Object,112.11,0,1,0,814.34,0,192,0.00,8,3,0,2,1
"TestCompositeCollection",27,0.15,1.33,177,2.14,64286.46,30,3,6,27,3,163.57,29,202,15.00,0.00,4,0.80,0,4,19,2,5,8,0.48,0.00,org.apache.commons.collections.collection.AbstractTestCollection,113.64,0,0,0,6432.94,5,1407,0.43,36,8,1,1,3
"TestCompositeCollection$CompositeCollection.CollectionMutator",3,0.00,2.00,22,0.18,4643.25,3,0,6,3,1,113.14,0,23,5.00,3.00,2,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,113.14,0,0,0,534.05,0,117,0.00,6,3,0,1,0
"TestCompositeCollection$CompositeCollection.CollectionMutator_0",3,0.00,1.67,17,0.14,3306.02,3,0,6,3,1,118.56,0,20,4.00,3.00,2,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,118.56,0,0,0,413.84,0,93,0.00,5,3,0,1,0
"TestCompositeCollection$CompositeCollection.CollectionMutator_1",3,0.00,1.67,17,0.14,3306.02,3,0,6,3,1,118.56,0,20,4.00,3.00,2,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,118.56,0,0,0,413.84,0,93,0.00,5,3,0,1,0
"TestCompositeMap",15,0.79,1.07,78,1.22,26818.70,16,1,6,15,3,168.13,13,95,14.00,43.00,2,0.80,0,4,11,2,5,5,0.27,0.00,org.apache.commons.collections.map.AbstractTestMap,118.43,0,0,0,3660.52,4,779,0.05,16,4,1,1,2
"TestCompositeMap$CompositeMap.MapMutator",3,0.00,1.00,6,0.07,980.34,3,0,6,3,1,179.08,1,13,5.00,3.00,1,0.00,0,0,2,1,1,1,0.00,0.00,java.lang.Object,139.74,0,0,0,218.75,0,57,0.00,3,1,0,1,0
"TestCompositeMap$CompositeMap.MapMutator_0",3,0.00,1.00,7,0.07,772.08,3,0,6,3,1,138.06,0,15,6.00,4.00,1,0.00,0,0,2,1,1,0,0.00,0.00,java.lang.Object,138.06,0,0,0,210.42,0,53,0.00,3,1,0,1,0
"TestCompositeMap$CompositeMap.MapMutator_1",3,0.00,1.00,8,0.08,861.33,3,0,6,3,1,135.52,0,16,6.00,4.00,1,0.00,0,0,2,1,1,0,0.00,0.00,java.lang.Object,135.52,0,0,0,225.99,0,56,0.00,3,1,0,1,0
"TestCompositeMap$CompositeMap.MapMutator_2",3,0.00,1.00,7,0.07,771.08,3,0,6,3,1,138.07,0,15,6.00,4.00,1,0.00,0,0,2,1,1,0,0.00,0.00,java.lang.Object,138.07,0,0,0,210.51,0,53,0.00,3,1,0,1,0
"TestCompositeSet",10,0.00,1.20,69,0.98,28548.09,10,0,6,10,4,161.68,12,83,22.00,10.00,2,0.83,0,5,6,3,6,3,0.00,0.00,org.apache.commons.collections.set.AbstractTestSet,112.22,0,0,0,2934.80,3,603,0.07,12,4,1,1,2
"TestCompositeSet$CompositeSet.SetMutator",4,0.00,1.00,9,0.10,1245.06,4,0,6,4,2,138.00,0,18,6.00,4.00,1,0.00,0,0,1,2,1,0,0.00,0.00,java.lang.Object,138.00,0,0,0,298.23,0,75,0.00,4,3,0,1,0
"TestCompositeSet$CompositeSet.SetMutator_0",4,0.00,1.00,8,0.08,815.19,4,0,6,4,2,141.36,0,17,6.00,4.00,1,0.00,0,0,1,2,1,0,0.00,0.00,java.lang.Object,141.36,0,0,0,249.02,0,64,0.00,4,3,0,1,0
"TestCursorableLinkedList",43,0.12,1.28,880,10.60,602196.91,44,1,9,43,4,138.69,36,943,18.00,0.00,4,0.75,0,3,40,3,4,27,0.88,0.00,org.apache.commons.collections.list.TestAbstractLinkedList,89.15,0,0,0,31807.40,4,6477,0.13,55,3,1,1,0
"TestCursorableLinkedList",38,0.14,1.32,822,10.00,589741.52,39,1,7,38,4,137.70,34,884,19.00,0.00,4,0.67,0,2,35,3,3,27,0.87,0.00,org.apache.commons.collections.list.AbstractTestList,87.89,0,0,0,29990.05,4,6067,0.11,50,3,1,1,0
"TestDefaultKeyValue",11,0.05,1.18,73,0.96,31712.87,13,2,5,11,2,111.29,45,89,24.00,16.00,3,0.50,0,1,8,1,2,24,0.45,0.00,junit.framework.TestCase,112.82,0,0,0,2877.65,2,640,0.00,13,3,1,1,1
"TestDefaultMapEntry",7,0.00,1.14,29,0.30,6572.65,7,0,4,7,5,124.54,28,39,9.00,12.00,2,0.67,0,2,4,4,3,10,0.00,0.00,org.apache.commons.collections.keyvalue.AbstractTestMapEntry,124.30,0,0,0,906.01,2,216,0.53,8,3,1,1,1
"TestDoubleOrderedMap",37,0.00,8.57,1862,26.11,4056296.50,37,0,11,37,5,65.57,149,1815,63.00,37.00,24,0.80,0,4,28,4,5,69,0.00,0.00,org.apache.commons.collections.map.AbstractTestMap,65.86,0,0,0,78316.41,6,12819,0.25,317,9,1,1,8
"TestDualHashBidiMap",5,0.00,1.00,11,0.08,814.87,5,0,4,5,5,152.92,17,17,6.00,5.00,1,0.67,0,2,2,4,3,8,0.00,0.00,org.apache.commons.collections.bidimap.AbstractTestBidiMap,140.58,0,0,0,229.31,0,68,0.09,5,3,1,1,1
"TestDualTreeBidiMap",5,0.00,1.00,11,0.08,814.87,5,0,4,5,5,152.92,17,17,6.00,5.00,1,0.80,0,4,2,4,5,8,0.00,0.00,org.apache.commons.collections.bidimap.AbstractTestSortedBidiMap,140.58,0,0,0,229.31,0,68,0.08,5,3,1,1,1
"TestEnumerationUtils",4,1.00,1.25,45,0.61,21867.12,5,1,6,4,3,141.95,8,51,29.00,6.00,2,0.67,0,2,3,2,3,3,0.25,0.00,org.apache.commons.collections.BulkTest,102.07,0,0,0,1840.62,0,374,0.00,5,1,1,1,0
"TestExtendedProperties",7,0.83,1.29,65,0.99,26848.67,8,1,6,8,2,75.95,41,87,18.00,13.00,2,0.50,0,1,6,1,2,9,0.29,0.00,junit.framework.TestCase,106.38,1,0,1,2965.84,3,561,0.00,9,1,1,1,0
"TestFactoryUtils",20,0.00,1.40,128,1.43,32128.10,20,0,13,20,5,156.07,39,167,25.00,20.00,3,0.50,0,1,19,4,2,21,0.00,0.00,junit.framework.TestCase,115.36,0,0,0,4295.83,6,905,0.00,28,1,1,1,1
