Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF, LCOM2, MAXCC, R-R, NSUB, NSUP, NCO, FOUT, DIT, CCOM, COH, S-R, Superclass, MINC, EXT, INTR, MPC, HVOL, HIER, HLTH, SIX, TCC, NQU, F-IN, MOD, LMC
"TestBlockingBuffer$DelayedAdd",3,0.00,1.33,16,0.11,1432.01,6,3,10,3,1,161.82,1,23,4.00,4.00,2,0.50,0,1,3,1,2,1,0.33,0.00,java.lang.Thread,122.48,0,0,0,339.08,0,89,0.00,4,0,0,2,0
"TestBlockingBuffer$DelayedAddAll",3,0.00,1.33,16,0.12,1504.96,6,3,10,3,1,161.65,1,23,6.00,4.00,2,0.50,0,1,3,1,2,1,0.33,0.00,java.lang.Thread,122.31,0,0,0,359.92,0,93,0.00,4,0,0,2,0
"TestBlockingBuffer$MyBuffer",2,0.00,2.00,9,0.05,733.75,2,0,10,2,2,125.98,0,14,4.00,2.00,2,0.50,0,1,0,2,2,0,0.00,0.00,java.util.LinkedList,125.98,0,1,0,163.53,1,46,0.00,4,2,0,2,2
"TestBlockingBuffer$ReadThread",5,0.00,1.60,34,0.28,4645.57,10,5,10,5,2,116.20,0,49,5.00,8.00,4,0.50,0,1,5,2,2,0,0.20,0.00,java.lang.Thread,116.20,0,0,0,848.47,2,204,0.00,8,0,0,2,0
"TestBooleanComparator",15,0.00,2.00,108,1.28,54502.77,15,0,5,15,3,151.50,29,152,28.00,15.00,6,0.80,0,4,11,2,5,23,0.00,0.00,org.apache.commons.collections.comparators.AbstractTestComparator,110.52,0,0,0,3854.00,5,918,0.25,30,4,1,1,7
"TestBoundedBuffer",14,0.00,1.50,85,1.01,23265.27,14,0,9,14,7,136.43,1,114,14.00,14.00,3,0.75,0,3,10,6,4,1,0.00,0.00,org.apache.commons.collections.AbstractTestObject,116.08,0,0,0,3023.55,2,631,0.28,21,4,1,1,0
"TestBoundedBuffer$DelayedIteratorRemove",3,0.00,1.67,20,0.15,2464.72,6,3,9,3,1,116.93,0,24,7.00,4.00,3,0.50,0,1,3,1,2,0,0.33,0.00,java.lang.Thread,116.93,0,0,0,440.38,1,105,0.00,5,0,0,1,0
"TestBoundedBuffer$DelayedRemove",3,0.00,1.67,18,0.12,1908.22,6,3,9,3,1,119.51,0,22,4.00,4.00,3,0.50,0,1,3,1,2,0,0.33,0.00,java.lang.Thread,119.51,0,0,0,369.65,1,92,0.00,5,0,0,1,0
"TestBoundedFifoBuffer",12,0.00,1.50,55,0.43,7638.18,12,0,5,12,6,117.76,52,75,9.00,28.00,3,0.67,1,4,6,4,5,16,0.00,0.20,org.apache.commons.collections.collection.AbstractTestCollection,123.91,0,0,0,1276.72,6,304,0.37,18,6,2,1,2
"TestBoundedFifoBuffer",14,0.00,1.43,65,0.50,9162.96,14,0,7,14,6,119.72,59,87,10.00,14.00,3,0.33,1,1,7,4,2,23,0.00,0.50,org.apache.commons.collections.AbstractTestCollection,123.62,0,0,0,1500.88,6,360,0.00,20,7,2,1,2
"TestBoundedFifoBuffer2",8,0.00,1.25,34,0.32,4668.98,8,0,6,8,6,116.26,36,47,10.00,8.00,3,0.67,0,2,5,5,3,9,0.00,0.00,org.apache.commons.collections.buffer.TestBoundedFifoBuffer,125.49,0,0,0,966.32,6,239,0.00,10,3,1,1,0
"TestBoundedFifoBuffer2",8,0.00,1.25,34,0.32,4668.98,8,0,3,8,6,116.26,36,47,10.00,14.00,3,0.83,0,5,5,5,6,9,0.00,0.00,org.apache.commons.collections.TestBoundedFifoBuffer,125.49,0,0,0,966.32,6,239,0.20,10,3,1,1,0
"TestBufferUtils",4,0.00,1.50,16,0.18,4402.81,4,0,2,4,7,159.72,9,25,7.00,4.00,3,0.67,0,2,3,6,3,3,0.00,0.00,org.apache.commons.collections.BulkTest,124.24,0,0,0,542.64,2,120,0.00,6,1,1,1,0
"TestBufferUtils$AbstractTestCollection",6,0.00,1.00,17,0.12,1613.27,6,0,5,6,2,134.77,0,24,6.00,6.00,1,0.00,0,0,0,2,1,0,0.00,0.00,java.lang.Object,134.77,0,0,0,358.99,1,96,0.00,6,6,0,1,0
"TestBufferUtils$Predicate",1,0.00,1.00,3,0.01,149.45,1,0,2,1,0,135.85,0,5,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,135.85,0,0,0,41.51,0,12,0.00,1,1,0,1,0
"TestBufferUtils$TestCollection",6,0.00,1.00,17,0.12,1613.27,6,0,3,6,2,134.77,0,24,6.00,6.00,1,0.00,0,0,0,2,1,0,0.00,0.00,java.lang.Object,134.77,0,0,0,358.99,1,96,0.00,6,6,0,1,0
"TestBufferUtils$TestPredicatedCollection",2,0.00,1.00,6,0.16,2847.92,2,0,3,2,4,128.14,0,8,5.00,2.00,1,0.00,0,0,0,4,1,0,0.00,0.00,java.lang.Object,128.14,0,0,0,481.46,1,102,0.00,2,2,0,1,0
"TestBufferUtils$TestPredicatedCollection$TestCollection",5,0.00,1.00,13,0.08,1003.30,5,0,3,5,1,137.16,0,19,4.00,5.00,1,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,137.16,0,0,0,247.20,3,69,0.00,5,5,0,1,1
"TestCaseInsensitiveMap",10,0.00,1.20,74,0.96,33122.65,10,0,7,10,4,155.06,17,89,16.00,10.00,3,0.83,0,5,7,3,6,6,0.00,0.00,org.apache.commons.collections.map.AbstractTestIterableMap,110.58,0,0,0,2885.50,3,588,0.11,12,3,1,1,1
"TestCircularFifoBuffer",25,0.00,1.24,216,2.25,66316.87,25,0,14,25,6,131.90,72,251,16.00,25.00,3,0.50,0,1,18,5,2,60,0.00,0.00,org.apache.commons.collections.AbstractTestCollection,108.82,0,0,0,6747.88,6,1445,0.00,31,7,1,1,2
"TestCloneTransformer",4,0.00,1.00,9,0.05,532.05,4,0,2,4,3,189.78,3,14,5.00,4.00,1,0.75,0,3,1,2,4,3,0.00,0.00,org.apache.commons.collections.functors.AbstractTestSerialization,140.91,0,0,0,156.24,0,48,0.50,4,3,1,1,0
"TestClosureUtils",16,1.00,2.06,230,3.00,212486.63,17,1,9,16,7,118.06,46,274,24.00,30.00,6,0.50,0,1,15,6,2,28,0.06,0.00,junit.framework.TestCase,94.88,0,0,0,9010.51,4,1808,0.00,33,1,1,1,1
"TestClosureUtils$MockClosure",1,0.00,1.00,4,0.02,140.11,2,1,9,1,1,131.41,0,6,1.00,0.00,1,0.00,0,0,1,1,1,0,1.00,0.00,java.lang.Object,131.41,0,1,0,61.75,0,19,0.00,1,0,0,1,0
"TestClosureUtils$MockTransformer",1,0.00,1.00,5,0.02,251.39,2,1,9,1,1,125.79,0,7,2.00,0.00,1,0.00,0,0,0,1,1,0,1.00,0.00,java.lang.Object,125.79,0,1,0,71.71,0,22,0.00,1,1,0,1,0
"TestCollatingIterator",13,0.33,1.77,141,1.86,78441.13,17,4,6,13,4,151.25,10,151,17.00,0.00,3,0.80,0,4,10,3,5,32,0.56,0.00,org.apache.commons.collections.iterators.AbstractTestIterator,102.20,0,0,0,5573.58,5,1115,0.19,23,3,1,1,0
"TestCollection",36,0.04,2.94,520,5.99,310356.24,38,2,10,36,7,48.34,368,689,31.00,0.00,10,0.16,15,3,22,1,4,118,0.46,3.75,org.apache.commons.collections.TestObject,96.07,0,0,0,17959.47,3,3356,0.07,106,14,6,2,14
"TestCollectionUtils",65,0.09,1.42,885,12.30,713885.71,69,4,23,67,23,145.07,87,1069,25.00,984.00,11,0.50,0,1,63,22,2,79,0.16,0.00,junit.framework.TestCase,96.55,2,0,2,36907.84,5,7328,0.00,92,2,1,1,0
"TestCollectionUtils$Predicate",1,0.00,1.00,3,0.02,188.21,1,0,23,1,0,135.06,0,5,2.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,135.06,0,0,0,53.77,0,15,0.00,1,1,0,1,0
"TestCollectionUtils$Predicate_1",1,0.00,1.00,3,0.01,149.45,1,0,23,1,0,135.85,0,5,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,135.85,0,0,0,41.51,0,12,0.00,1,1,0,1,0
"TestCollectionUtils$TestPredicatedCollection",2,0.00,1.00,6,0.16,2891.86,2,0,2,2,3,128.09,0,8,5.00,2.00,1,0.00,0,0,0,3,1,0,0.00,0.00,java.lang.Object,128.09,0,0,0,479.50,1,102,0.00,2,2,0,1,0
"TestCollectionUtils$TestPredicatedCollection$TestCollection",5,0.00,1.00,13,0.08,1003.30,5,0,2,5,0,137.16,0,19,4.00,5.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,137.16,0,0,0,247.20,3,69,0.00,5,5,0,1,1
"TestCollectionUtils$TestTypedCollection",2,0.00,1.00,5,0.15,2741.90,2,0,23,2,3,131.22,0,9,5.00,2.00,1,0.00,0,0,0,3,1,0,0.00,0.00,java.lang.Object,131.22,0,0,0,464.07,1,99,0.00,2,2,0,1,0
"TestCollectionUtils$TestTypedCollection$AbstractTestCollection",5,0.00,1.00,13,0.08,1003.30,5,0,23,5,0,137.16,0,19,4.00,5.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,137.16,0,0,0,247.20,3,69,0.00,5,5,0,1,1
"TestCollectionUtils$Transformer",1,0.00,1.00,3,0.02,217.94,1,0,23,1,0,134.56,0,5,6.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,134.56,0,0,0,51.89,0,15,0.00,1,1,0,1,0
"TestCollectionUtils$Transformer_0",1,0.00,1.00,3,0.01,161.90,1,0,23,1,0,135.57,0,5,4.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,135.57,0,0,0,44.97,0,13,0.00,1,1,0,1,0
"TestComparableComparator",4,0.00,1.00,15,0.13,2820.96,4,0,5,4,3,170.71,7,20,7.00,4.00,1,0.80,0,4,1,2,5,1,0.00,0.00,org.apache.commons.collections.comparators.AbstractTestComparator,126.93,0,0,0,376.38,0,98,0.20,4,3,1,1,0
"TestComparator",16,0.00,1.12,67,0.63,12393.40,16,0,8,16,1,169.44,27,95,10.00,16.00,3,0.30,6,3,9,1,4,8,0.00,1.50,org.apache.commons.collections.TestObject,124.79,0,0,0,1878.11,4,425,0.40,18,7,0,2,7
"TestComparatorChain",9,0.00,1.44,56,0.78,23839.00,9,0,6,9,4,163.43,11,70,20.00,9.00,3,0.80,0,4,6,3,5,6,0.00,0.00,org.apache.commons.collections.comparators.AbstractTestComparator,114.10,0,0,0,2330.60,2,503,0.19,13,3,1,1,0
"TestComparatorChain$ColumnComparator",4,0.17,1.75,19,0.17,4500.39,6,2,6,4,0,121.33,0,27,6.00,0.00,3,0.00,0,0,1,0,1,0,0.38,0.00,java.lang.Object,121.33,0,1,0,495.99,0,120,0.00,7,3,0,2,0
"TestComparatorChain$Comparator",1,0.00,3.00,8,0.07,2133.42,1,0,6,1,0,110.41,0,12,7.00,1.00,3,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,110.41,0,0,0,221.65,0,49,0.00,3,1,0,1,0
"TestComparatorChain$PseudoRow",4,0.33,2.00,29,0.27,8835.25,5,1,6,4,0,112.11,0,38,5.00,0.00,5,0.00,0,0,1,0,1,0,0.75,0.00,java.lang.Object,112.11,0,1,0,814.34,0,192,0.00,8,3,0,2,1
"TestCompositeCollection",27,0.15,1.33,177,2.14,64286.46,30,3,6,27,3,163.57,29,202,15.00,0.00,4,0.80,0,4,19,2,5,8,0.48,0.00,org.apache.commons.collections.collection.AbstractTestCollection,113.64,0,0,0,6432.94,5,1407,0.41,36,8,1,1,3
"TestCompositeCollection$CompositeCollection.CollectionMutator",3,0.00,2.00,22,0.18,4643.25,3,0,6,3,1,113.14,0,23,5.00,3.00,2,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,113.14,0,0,0,534.05,0,117,0.00,6,3,0,1,0
"TestCompositeCollection$CompositeCollection.CollectionMutator_0",3,0.00,1.67,17,0.14,3306.02,3,0,6,3,1,118.56,0,20,4.00,3.00,2,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,118.56,0,0,0,413.84,0,93,0.00,5,3,0,1,0
"TestCompositeCollection$CompositeCollection.CollectionMutator_1",3,0.00,1.67,17,0.14,3306.02,3,0,6,3,1,118.56,0,20,4.00,3.00,2,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,118.56,0,0,0,413.84,0,93,0.00,5,3,0,1,0
"TestCompositeMap",15,0.79,1.07,78,1.22,26818.70,16,1,6,15,3,168.13,13,95,14.00,43.00,2,0.80,0,4,11,2,5,5,0.27,0.00,org.apache.commons.collections.map.AbstractTestMap,118.43,0,0,0,3660.52,4,779,0.05,16,4,1,1,2
"TestCompositeMap$CompositeMap.MapMutator",3,0.00,1.00,6,0.07,980.34,3,0,6,3,1,179.08,1,13,5.00,3.00,1,0.00,0,0,2,1,1,1,0.00,0.00,java.lang.Object,139.74,0,0,0,218.75,0,57,0.00,3,1,0,1,0
"TestCompositeMap$CompositeMap.MapMutator_0",3,0.00,1.00,7,0.07,772.08,3,0,6,3,1,138.06,0,15,6.00,4.00,1,0.00,0,0,2,1,1,0,0.00,0.00,java.lang.Object,138.06,0,0,0,210.42,0,53,0.00,3,1,0,1,0
"TestCompositeMap$CompositeMap.MapMutator_1",3,0.00,1.00,8,0.08,861.33,3,0,6,3,1,135.52,0,16,6.00,4.00,1,0.00,0,0,2,1,1,0,0.00,0.00,java.lang.Object,135.52,0,0,0,225.99,0,56,0.00,3,1,0,1,0
"TestCompositeMap$CompositeMap.MapMutator_2",3,0.00,1.00,7,0.07,771.08,3,0,6,3,1,138.07,0,15,6.00,4.00,1,0.00,0,0,2,1,1,0,0.00,0.00,java.lang.Object,138.07,0,0,0,210.51,0,53,0.00,3,1,0,1,0
"TestCompositeSet",10,0.00,1.20,69,0.98,28548.09,10,0,6,10,4,161.68,12,83,22.00,10.00,2,0.83,0,5,6,3,6,3,0.00,0.00,org.apache.commons.collections.set.AbstractTestSet,112.22,0,0,0,2934.80,3,603,0.06,12,4,1,1,2
"TestCompositeSet$CompositeSet.SetMutator",4,0.00,1.00,9,0.10,1245.06,4,0,6,4,2,138.00,0,18,6.00,4.00,1,0.00,0,0,1,2,1,0,0.00,0.00,java.lang.Object,138.00,0,0,0,298.23,0,75,0.00,4,3,0,1,0
"TestCompositeSet$CompositeSet.SetMutator_0",4,0.00,1.00,8,0.08,815.19,4,0,6,4,2,141.36,0,17,6.00,4.00,1,0.00,0,0,1,2,1,0,0.00,0.00,java.lang.Object,141.36,0,0,0,249.02,0,64,0.00,4,3,0,1,0
"TestCursorableLinkedList",38,0.14,1.32,822,10.00,589741.52,39,1,7,38,4,137.70,34,884,19.00,0.00,4,0.67,0,2,35,3,3,27,0.87,0.00,org.apache.commons.collections.list.AbstractTestList,87.89,0,0,0,29990.05,4,6067,0.10,50,3,1,1,0
"TestCursorableLinkedList",57,0.09,1.46,1132,13.58,680786.55,58,1,9,57,4,139.06,43,1223,18.00,0.00,4,0.75,0,3,54,3,4,43,0.91,0.00,org.apache.commons.collections.list.TestAbstractLinkedList,90.14,0,0,0,40740.54,4,8207,0.11,83,3,1,1,0
"TestDefaultKeyValue",11,0.05,1.18,73,0.96,31712.87,13,2,5,11,2,111.29,45,89,24.00,16.00,3,0.50,0,1,8,1,2,24,0.45,0.00,junit.framework.TestCase,112.82,0,0,0,2877.65,2,640,0.00,13,3,1,1,1
"TestDefaultMapEntry",7,0.00,1.14,29,0.30,6572.65,7,0,4,7,5,124.54,28,39,9.00,12.00,2,0.67,0,2,4,4,3,10,0.00,0.00,org.apache.commons.collections.keyvalue.AbstractTestMapEntry,124.30,0,0,0,906.01,2,216,0.53,8,3,1,1,1
"TestDefaultedMap",9,1.00,1.11,68,0.91,28822.77,10,1,8,10,7,144.30,21,77,11.00,16.00,2,0.80,0,4,6,6,5,13,0.11,0.00,org.apache.commons.collections.map.AbstractTestMap,110.38,1,0,1,2734.14,1,575,0.15,10,3,1,1,0
"TestDefaultedMap$Transformer",1,0.00,2.00,5,0.02,328.11,1,0,8,1,0,124.65,0,8,2.00,1.00,2,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,124.65,0,0,0,70.31,0,19,0.00,2,1,0,1,0
"TestDoubleOrderedMap",37,0.00,8.57,1862,26.11,4056296.50,37,0,11,37,5,65.57,149,1815,63.00,37.00,24,0.80,0,4,28,4,5,69,0.00,0.00,org.apache.commons.collections.map.AbstractTestMap,65.86,0,0,0,78316.41,6,12819,0.23,317,9,1,1,8
"TestDualHashBidiMap",5,0.00,1.00,11,0.08,814.87,5,0,4,5,5,152.92,17,17,6.00,5.00,1,0.67,0,2,2,4,3,8,0.00,0.00,org.apache.commons.collections.bidimap.AbstractTestBidiMap,140.58,0,0,0,229.31,0,68,0.09,5,3,1,1,1
"TestDualTreeBidiMap",5,0.00,1.00,11,0.08,814.87,5,0,4,5,5,152.92,17,17,6.00,5.00,1,0.80,0,4,2,4,5,8,0.00,0.00,org.apache.commons.collections.bidimap.AbstractTestSortedBidiMap,140.58,0,0,0,229.31,0,68,0.08,5,3,1,1,1
"TestDualTreeBidiMap2",10,0.00,1.20,47,0.53,11496.94,10,0,18,10,8,163.07,19,60,20.00,10.00,2,0.80,0,4,5,7,5,9,0.00,0.00,org.apache.commons.collections.bidimap.AbstractTestSortedBidiMap,121.55,0,0,0,1588.73,8,342,0.23,12,5,1,1,1
"TestEnumerationUtils",4,1.00,1.25,45,0.61,21867.12,5,1,6,4,3,141.95,8,51,29.00,6.00,2,0.67,0,2,3,2,3,3,0.25,0.00,org.apache.commons.collections.BulkTest,102.07,0,0,0,1840.62,0,374,0.00,5,1,1,1,0
"TestExtendedProperties",13,0.92,1.31,162,2.75,123250.40,14,1,8,14,2,89.99,58,195,19.00,31.00,3,0.50,0,1,12,1,2,12,0.15,0.00,junit.framework.TestCase,98.52,1,0,1,8264.01,4,1592,0.00,17,1,1,1,0
"TestExtendedProperties$SecurityManager",2,0.00,1.50,5,0.03,386.68,2,0,8,2,0,137.81,0,9,3.00,2.00,2,0.00,0,0,2,0,1,0,0.00,0.00,java.lang.Object,137.81,0,0,0,97.79,0,27,0.00,3,0,0,1,0
"TestFactoryUtils",17,0.00,1.41,80,0.83,15491.84,17,0,13,17,5,160.14,36,114,17.00,17.00,3,0.50,0,1,16,4,2,18,0.00,0.00,junit.framework.TestCase,122.28,0,0,0,2492.54,6,564,0.00,24,1,1,1,1
"TestFactoryUtils$Mock1",3,0.00,1.67,11,0.07,1166.62,4,1,13,3,0,129.17,0,17,5.00,0.00,3,0.00,0,0,2,0,1,0,1.00,0.00,java.lang.Object,129.17,0,0,0,203.97,0,57,0.00,5,1,0,2,0
"TestFactoryUtils$Mock2",2,0.00,2.00,9,0.06,956.25,3,1,13,2,0,125.07,0,14,5.00,0.00,3,0.00,0,0,1,0,1,0,1.00,0.00,java.lang.Object,125.07,0,1,0,173.97,0,47,0.00,4,1,0,2,0
"TestFactoryUtils$Mock3",2,0.50,1.00,7,0.03,199.59,4,2,13,2,0,134.73,0,10,0.00,0.00,1,0.00,0,0,1,0,1,0,0.75,0.00,java.lang.Object,134.73,0,0,0,82.53,0,27,0.00,2,1,0,2,0
"TestFastArrayList",11,0.00,1.27,97,1.02,25915.36,11,0,5,11,5,158.44,13,115,12.00,20.00,2,0.60,1,3,9,3,4,10,0.00,0.25,org.apache.commons.collections.TestArrayList,108.89,0,0,0,3052.38,1,659,0.12,14,2,2,1,1
"TestFastArrayList1",7,0.00,1.43,52,0.54,12769.59,7,0,6,7,4,162.50,7,63,9.00,12.00,4,0.80,0,4,5,3,5,4,0.00,0.00,org.apache.commons.collections.TestFastArrayList,112.50,0,0,0,1621.35,2,347,0.14,10,2,1,1,1
"TestFastHashMap",4,0.00,1.00,12,0.10,1577.96,4,0,3,4,5,176.31,7,17,6.00,4.00,1,0.67,1,4,2,3,5,1,0.00,0.20,org.apache.commons.collections.map.AbstractTestMap,132.53,0,0,0,308.95,0,82,0.05,4,2,2,1,0
"TestFastHashMap1",5,0.00,1.00,14,0.12,1677.62,5,0,3,5,4,182.18,7,20,7.00,8.00,1,0.83,0,5,3,3,6,1,0.00,0.00,org.apache.commons.collections.TestFastHashMap,134.20,0,0,0,348.82,0,94,0.06,5,2,1,1,1
"TestFastTreeMap",7,0.00,1.00,18,0.13,1832.71,7,0,3,7,5,184.14,10,26,6.00,12.00,1,0.71,1,5,3,3,6,2,0.00,0.17,org.apache.commons.collections.TestTreeMap,136.43,0,0,0,404.52,0,112,0.17,7,4,2,1,1
"TestFastTreeMap1",5,0.00,1.00,14,0.12,1677.62,5,0,3,5,4,182.18,7,20,7.00,8.00,1,0.86,0,6,3,3,7,1,0.00,0.00,org.apache.commons.collections.TestFastTreeMap,134.20,0,0,0,348.82,0,94,0.12,5,2,1,1,1
"TestFilterIterator",16,0.07,1.44,86,0.96,31750.33,19,3,11,16,7,123.93,59,98,12.00,42.00,5,0.80,0,4,11,6,5,17,0.27,0.00,org.apache.commons.collections.iterators.AbstractTestIterator,117.46,0,0,0,2892.84,3,635,0.18,23,5,1,1,6
"TestFilterIterator$Predicate",1,0.00,3.00,7,0.06,1441.97,1,0,11,1,0,113.91,0,8,2.00,1.00,3,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,113.91,0,0,0,169.64,0,37,0.00,3,1,0,1,0
"TestFilterIterator$Predicate_0",1,0.00,1.00,3,0.01,83.05,1,0,11,1,0,137.86,0,3,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,137.86,0,0,0,33.22,0,10,0.00,1,1,0,1,0
"TestFilterIterator$Predicate_1",1,0.00,1.00,3,0.01,83.05,1,0,11,1,0,137.86,0,3,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,137.86,0,0,0,33.22,0,10,0.00,1,1,0,1,0
"TestFilterListIterator",24,0.15,1.79,262,3.50,302663.53,37,13,8,25,3,149.55,25,287,23.00,0.00,11,0.50,0,1,23,2,2,23,0.22,0.00,junit.framework.TestCase,99.57,1,0,1,10511.72,2,2163,0.00,43,1,1,1,5
"TestFilterListIterator$Predicate",1,0.00,1.00,3,0.01,83.05,1,0,8,1,0,137.86,0,5,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,137.86,0,0,0,33.22,0,10,0.00,1,1,0,1,0
"TestFilterListIterator$Predicate_0",1,0.00,1.00,3,0.01,83.05,1,0,8,1,0,137.86,0,5,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,137.86,0,0,0,33.22,0,10,0.00,1,1,0,1,0
"TestFilterListIterator$Predicate_1",1,0.00,1.00,3,0.03,378.00,1,0,8,1,0,132.68,0,5,4.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,132.68,0,0,0,84.00,0,21,0.00,1,1,0,1,0
"TestFilterListIterator$Predicate_2",1,0.00,1.00,3,0.03,378.00,1,0,8,1,0,132.68,0,5,4.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,132.68,0,0,0,84.00,0,21,0.00,1,1,0,1,0
"TestFilterListIterator$Predicate_3",1,0.00,1.00,3,0.03,378.00,1,0,8,1,0,132.68,0,5,4.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,132.68,0,0,0,84.00,0,21,0.00,1,1,0,1,0
"TestFilterListIterator$Predicate_4",1,0.00,1.00,3,0.03,378.00,1,0,8,1,0,132.68,0,5,4.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,132.68,0,0,0,84.00,0,21,0.00,1,1,0,1,0
"TestFixedOrderComparator",10,0.44,2.00,101,1.23,61922.64,11,1,8,11,2,85.34,50,128,22.00,0.00,6,0.50,0,1,9,1,2,28,0.60,0.00,junit.framework.TestCase,103.22,1,0,1,3690.70,2,739,0.00,20,1,1,1,2
"TestFixedSizeList",8,0.00,1.00,20,0.16,2092.66,8,0,5,8,3,178.80,15,29,7.00,8.00,1,0.67,0,2,2,2,3,7,0.00,0.00,org.apache.commons.collections.list.AbstractTestList,136.89,0,0,0,468.78,1,127,0.11,8,6,1,1,0
"TestFixedSizeMap",8,0.00,1.00,20,0.14,1955.63,8,0,4,8,3,170.26,19,29,6.00,8.00,1,0.80,0,4,2,2,5,11,0.00,0.00,org.apache.commons.collections.map.AbstractTestMap,137.12,0,0,0,433.54,1,120,0.25,8,6,1,1,0
"TestFixedSizeSortedMap",9,0.00,1.00,22,0.15,1951.05,9,0,5,9,4,169.70,22,32,7.00,9.00,1,0.83,0,5,2,3,6,14,0.00,0.00,org.apache.commons.collections.map.AbstractTestSortedMap,137.89,0,0,0,463.38,1,129,0.32,9,7,1,1,0
"TestFlat3Map",17,0.18,1.00,205,2.69,116063.58,23,6,11,18,7,148.11,24,223,28.00,38.00,1,0.83,0,5,13,5,6,18,0.33,0.00,org.apache.commons.collections.map.AbstractTestIterableMap,100.24,1,0,1,8066.95,2,1660,0.16,17,4,2,1,1
"TestFlat3Map$TestFlatMapIterator",9,0.00,1.00,22,0.16,1424.88,9,0,11,9,4,172.66,2,32,6.00,9.00,1,0.83,0,5,2,4,6,2,0.00,0.00,org.apache.commons.collections.iterators.AbstractTestMapIterator,138.97,0,0,0,470.00,6,135,0.73,9,7,0,1,1
"TestForClosure",4,0.00,1.00,9,0.06,613.72,4,0,2,4,4,189.29,3,14,5.00,4.00,1,0.75,0,3,1,3,4,3,0.00,0.00,org.apache.commons.collections.functors.AbstractTestSerialization,140.42,0,0,0,174.83,0,52,0.50,4,3,1,1,0
"TestGrowthList",14,0.00,1.29,78,0.78,15904.13,14,0,6,14,3,152.29,33,101,12.00,14.00,2,0.67,0,2,10,2,3,18,0.00,0.00,org.apache.commons.collections.list.AbstractTestList,118.82,0,0,0,2344.71,4,534,0.29,18,4,1,1,2
"TestHashBag",4,0.00,1.00,10,0.08,1181.59,4,0,3,4,4,176.36,8,15,6.00,4.00,1,0.80,0,4,2,3,5,1,0.00,0.00,org.apache.commons.collections.bag.AbstractTestBag,136.47,0,0,0,253.19,0,69,0.09,4,2,1,1,0
"TestHashBag",5,0.00,1.00,12,0.09,1241.59,5,0,3,5,4,141.93,19,18,6.00,5.00,1,0.80,0,4,2,3,5,12,0.00,0.00,org.apache.commons.collections.bag.AbstractTestBag,137.73,0,0,0,277.19,0,77,0.17,5,3,1,1,0
"TestHashedMap",7,0.00,1.00,24,0.23,3697.83,7,0,4,7,4,171.55,13,32,7.00,7.00,1,0.83,0,5,4,3,6,7,0.00,0.00,org.apache.commons.collections.map.AbstractTestIterableMap,129.37,0,0,0,685.73,2,169,0.11,7,3,1,1,1
"TestIdentityMap",9,0.06,1.11,64,0.82,31037.78,13,4,9,10,4,138.52,24,75,16.00,19.00,2,0.75,0,3,6,3,4,15,0.19,0.00,org.apache.commons.collections.AbstractTestObject,111.11,1,0,1,2447.31,5,533,0.21,10,3,1,1,2
"TestInstantiateFactory",4,0.00,1.00,9,0.06,618.81,4,0,2,4,3,189.27,3,14,6.00,4.00,1,0.75,0,3,1,2,4,3,0.00,0.00,org.apache.commons.collections.functors.AbstractTestSerialization,140.39,0,0,0,169.63,0,51,0.50,4,3,1,1,0
"TestInstantiateTransformer",4,0.00,1.00,9,0.06,748.59,4,0,2,4,3,188.62,3,14,6.00,4.00,1,0.75,0,3,1,2,4,3,0.00,0.00,org.apache.commons.collections.functors.AbstractTestSerialization,139.74,0,0,0,187.55,0,56,0.50,4,3,1,1,0
